,subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,time_till_target,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,looks_blank_ms,looks_offscreen_ms,looks_target_ms,looks1_ms,looks2_ms,looks3_ms,filename
2059,104,28.638,51,42,20,1,2,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2060,104,30.144,51,42,21,2,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.5,1493.0,13.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2061,104,31.65,51,42,22,2,2,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,973.0,533.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2062,104,33.156,51,42,23,1,2,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,1332.0,174.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2063,104,34.662,51,42,24,2,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.6,1465.0,41.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2064,104,36.168,51,42,25,1,2,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2065,104,37.674,51,42,26,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.1,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2066,104,39.18,51,42,27,2,1,1,0,1266.3,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.6,1480.0,0.0,27.0,0.0,27.0,0.0,B121213.2.ML.csv
2067,104,40.687,51,42,28,1,2,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2068,104,42.19300000000001,51,42,29,2,1,1,0,666.43,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,865.0,0.0,641.0,0.0,641.0,0.0,B121213.2.ML.csv
2069,104,43.699,51,42,30,1,2,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.4,1094.0,226.0,0.0,0.0,186.0,0.0,B121213.2.ML.csv
2070,104,45.205,51,42,31,1,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1493.2,1519.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2071,104,46.724,51,42,32,1,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.7,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2072,104,48.23,51,42,33,1,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2073,104,49.736,51,42,34,1,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2074,104,51.243,51,42,35,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1493.2,1520.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2075,104,52.762,51,42,36,2,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2076,104,54.268,51,42,37,2,2,1,0,359.88,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,1066.0,94.0,346.0,0.0,346.0,0.0,B121213.2.ML.csv
2077,104,55.774,51,42,38,1,2,3,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,680.0,826.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2078,104,57.28,51,42,39,3,1,3,1,346.6,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.1,27.0,893.0,573.0,0.0,13.0,573.0,B121213.2.ML.csv
2079,104,58.786,51,42,40,3,3,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.1,453.0,1053.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2080,104,60.292,51,42,41,1,3,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.4,1507.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2081,104,61.798,51,42,42,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1493.3,1519.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2082,104,63.31800000000001,51,42,43,2,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.1,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2083,104,64.824,51,42,44,1,2,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2084,104,66.33,51,42,45,2,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.0,1226.0,280.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2085,104,67.836,51,42,46,1,2,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2086,104,69.342,51,42,47,2,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.1,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2087,104,70.848,51,42,48,1,2,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,1358.0,0.0,0.0,0.0,148.0,0.0,B121213.2.ML.csv
2088,104,72.355,51,42,49,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.4,1386.0,121.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2089,104,73.861,51,42,50,2,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.0,1413.0,93.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2090,104,75.367,51,42,51,1,2,3,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2091,104,76.873,51,42,52,3,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.1,1160.0,213.0,0.0,0.0,133.0,0.0,B121213.2.ML.csv
2092,104,78.37899999999998,51,42,53,1,3,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.4,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2093,104,79.885,51,42,54,1,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2094,104,81.391,51,42,55,1,1,3,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2095,104,82.897,51,42,56,3,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.3,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2096,104,84.40299999999998,51,42,57,1,3,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2097,104,85.90899999999998,51,42,58,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2098,104,87.415,51,42,59,2,1,3,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.7,1320.0,187.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2099,104,88.92200000000003,51,42,60,3,2,-1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.1,1506.0,0.0,0.0,0.0,0.0,0.0,B121213.2.ML.csv
2100,104,0.054362,52,70,1,2,-1,3,1,306.22,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1470.8,186.36999999999995,132.56,439.85,0.0,439.85,706.3199999999998,B121218.1.ML.csv
2101,104,1.5468,52,70,2,3,2,3,1,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,66.19999999999982,199.90000000000006,1080.1000000000004,159.69999999999982,0.0,1080.1000000000004,B121218.1.ML.csv
2102,104,3.0529,52,70,3,3,3,2,0,159.98,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1493.4,346.09999999999985,226.70000000000076,786.6999999999997,160.0999999999999,0.0,786.6999999999997,B121218.1.ML.csv
2103,104,4.5723,52,70,4,2,3,1,0,493.2,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,39.900000000000546,466.59999999999945,839.6999999999997,159.8999999999996,839.6999999999997,0.0,B121218.1.ML.csv
2104,104,6.3317,52,70,5,1,2,1,1,186.55,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1227.0,0.0,0.0,666.3999999999996,666.3999999999996,839.8000000000003,0.0,B121218.1.ML.csv
2105,104,7.5845,52,70,6,1,1,1,0,239.91,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.3,0.0,0.0,1253.0,1253.0,253.10000000000042,0.0,B121218.1.ML.csv
2106,104,9.0904,52,70,7,1,1,3,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,226.69999999999888,0.0,919.6000000000003,919.6000000000003,359.70000000000067,0.0,B121218.1.ML.csv
2107,104,10.597,52,70,8,3,1,3,0,213.79,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.2,133.0,0.0,1279.0,94.0,0.0,1279.0,B121218.1.ML.csv
2108,104,12.103,52,70,9,3,3,2,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,0.0,0.0,1506.0,0.0,0.0,1506.0,B121218.1.ML.csv
2109,104,13.609000000000002,52,70,10,2,3,1,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1493.4,681.0,746.0,0.0,0.0,0.0,93.0,B121218.1.ML.csv
2110,104,15.128,52,70,11,1,2,1,0,373.42,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,40.0,346.0,1120.0,1120.0,0.0,0.0,B121218.1.ML.csv
2111,104,16.634,52,70,12,1,1,1,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1493.2,27.0,653.0,839.0,839.0,0.0,0.0,B121218.1.ML.csv
2112,104,18.154,52,70,13,1,1,1,0,173.07,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1493.1,308.0,173.0,1039.0,1039.0,0.0,0.0,B121218.1.ML.csv
2113,104,19.673,52,70,14,1,1,1,0,519.85,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1493.1,880.0,253.0,386.0,386.0,0.0,0.0,B121218.1.ML.csv
2114,104,21.193,52,70,15,1,1,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1493.2,707.0,812.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2115,104,22.712,52,70,16,2,1,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.2,0.0,1507.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2116,104,24.218000000000004,52,70,17,2,2,1,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.3,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2117,104,25.724,52,70,18,1,2,1,0,1119.6,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.1,13.0,1199.0,294.0,294.0,0.0,0.0,B121218.1.ML.csv
2118,104,27.23,52,70,19,1,1,2,0,959.78,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1479.9,0.0,973.0,293.0,293.0,240.0,0.0,B121218.1.ML.csv
2119,104,28.736,52,70,20,2,1,2,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.6,227.0,0.0,1279.0,0.0,1279.0,0.0,B121218.1.ML.csv
2120,104,30.242,52,70,21,2,2,1,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.6,213.0,187.0,1106.0,0.0,1106.0,0.0,B121218.1.ML.csv
2121,104,31.749,52,70,22,1,2,2,0,533.17,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1479.9,39.0,520.0,694.0,694.0,253.0,0.0,B121218.1.ML.csv
2122,104,33.255,52,70,23,2,1,1,0,386.49,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,254.0,0.0,866.0,386.0,866.0,0.0,B121218.1.ML.csv
2123,104,34.761,52,70,24,1,2,3,0,186.79,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.1,0.0,0.0,1119.0,1119.0,387.0,0.0,B121218.1.ML.csv
2124,104,36.267,52,70,25,3,1,3,0,160.05,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.2,26.0,0.0,1333.0,147.0,0.0,1333.0,B121218.1.ML.csv
2125,104,37.773,52,70,26,3,3,1,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,466.0,0.0,1040.0,0.0,0.0,1040.0,B121218.1.ML.csv
2126,104,39.279,52,70,27,1,3,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.2,1359.0,133.0,0.0,0.0,0.0,14.0,B121218.1.ML.csv
2127,104,40.785,52,70,28,2,1,1,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1479.9,827.0,0.0,0.0,0.0,0.0,679.0,B121218.1.ML.csv
2128,104,42.291,52,70,29,1,2,1,0,267.07,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1479.9,201.0,0.0,706.0,706.0,0.0,600.0,B121218.1.ML.csv
2129,104,43.797,52,70,30,1,1,1,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1493.2,374.0,0.0,1145.0,1145.0,0.0,0.0,B121218.1.ML.csv
2130,104,45.317,52,70,31,1,1,3,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1479.7,972.0,0.0,534.0,534.0,0.0,0.0,B121218.1.ML.csv
2131,104,46.823,52,70,32,3,1,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.1,800.0,706.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2132,104,48.32899999999999,52,70,33,2,3,3,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2133,104,49.835,52,70,34,3,2,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.8,0.0,1507.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2134,104,51.341,52,70,35,2,3,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.1,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2135,104,52.847,52,70,36,2,2,3,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2136,104,54.353,52,70,37,3,2,1,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.2,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2137,104,55.859,52,70,38,1,3,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2138,104,57.365,52,70,39,2,1,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2139,104,58.871,52,70,40,2,2,1,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.8,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2140,104,60.378,52,70,41,1,2,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1479.8,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2141,104,61.88399999999999,52,70,42,2,1,3,0,1386.1,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.1,0.0,1400.0,106.0,0.0,106.0,0.0,B121218.1.ML.csv
2142,104,63.39,52,70,43,3,2,3,0,199.97,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.9,292.0,493.0,94.0,0.0,627.0,94.0,B121218.1.ML.csv
2143,104,64.896,52,70,44,3,3,3,0,306.51,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1493.4,320.0,0.0,1200.0,0.0,0.0,1200.0,B121218.1.ML.csv
2144,104,66.415,52,70,45,3,3,3,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.8,0.0,0.0,1506.0,0.0,0.0,1506.0,B121218.1.ML.csv
2145,104,67.921,52,70,46,3,3,1,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1493.4,626.0,0.0,693.0,200.0,0.0,693.0,B121218.1.ML.csv
2146,104,69.441,52,70,47,1,3,1,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,1333.0,0.0,0.0,0.0,0.0,173.0,B121218.1.ML.csv
2147,104,70.947,52,70,48,1,1,3,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1479.8,280.0,959.0,0.0,0.0,0.0,267.0,B121218.1.ML.csv
2148,104,72.453,52,70,49,3,1,3,0,133.3,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,600.0,107.0,800.0,0.0,0.0,800.0,B121218.1.ML.csv
2149,104,73.959,52,70,50,3,3,2,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.8,1146.0,360.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2150,104,75.465,52,70,51,2,3,3,0,226.43,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1479.9,613.0,0.0,427.0,466.0,427.0,0.0,B121218.1.ML.csv
2151,104,76.971,52,70,52,3,2,1,0,773.08,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.1,440.0,0.0,413.0,107.0,546.0,413.0,B121218.1.ML.csv
2152,104,78.477,52,70,53,1,3,3,0,506.56,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,1213.0,0.0,133.0,133.0,0.0,160.0,B121218.1.ML.csv
2153,104,79.984,52,70,54,3,1,1,0,213.29,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.1,747.0,560.0,199.0,0.0,0.0,199.0,B121218.1.ML.csv
2154,104,81.49,52,70,55,1,3,3,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1479.9,800.0,706.0,0.0,0.0,0.0,0.0,B121218.1.ML.csv
2155,104,82.99600000000002,52,70,56,3,1,3,0,426.72,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.1,800.0,0.0,706.0,0.0,0.0,706.0,B121218.1.ML.csv
2156,104,84.50200000000002,52,70,57,3,3,2,0,0.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.1,360.0,0.0,1146.0,0.0,0.0,1146.0,B121218.1.ML.csv
2157,104,86.008,52,70,58,2,3,3,0,439.92,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.0,452.0,253.0,787.0,0.0,787.0,14.0,B121218.1.ML.csv
2158,104,87.514,52,70,59,3,2,1,0,-1.0,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.2,278.0,853.0,0.0,201.0,174.0,0.0,B121218.1.ML.csv
2159,104,89.02,52,70,60,1,3,-1,0,999.86,326.58,669.95,155.1,380.37,865.94,542.84,24,16,42,121220.0,1480.4,13.0,1361.0,133.0,133.0,0.0,0.0,B121218.1.ML.csv
2160,104,0.011108,53,79,1,2,-1,3,1,173.25,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1493.0,213.2800000000001,0.0,651.99,627.03,651.99,0.0,B121218.2.ML.csv
2161,104,1.5301,53,79,2,3,2,1,1,293.32,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.2,346.5,226.6000000000001,906.3,26.70000000000005,0.0,906.3,B121218.2.ML.csv
2162,104,3.0362,53,79,3,1,3,1,1,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1479.7,40.0,1465.9,0.0,0.0,0.0,0.0,B121218.2.ML.csv
2163,104,4.5423,53,79,4,1,1,3,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.3,293.70000000000067,1212.4999999999989,0.0,0.0,0.0,0.0,B121218.2.ML.csv
2164,104,6.0484,53,79,5,3,1,2,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.1,0.0,1506.1000000000006,0.0,0.0,0.0,0.0,B121218.2.ML.csv
2165,104,7.5545,53,79,6,2,3,2,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.0,0.0,1506.1000000000006,0.0,0.0,0.0,0.0,B121218.2.ML.csv
2166,104,9.0605,53,79,7,2,2,2,0,1266.4,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.1,52.0,1240.2999999999993,214.0,0.0,214.0,0.0,B121218.2.ML.csv
2167,104,10.567,53,79,8,2,2,1,0,226.59,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.6,68.0,1212.0,226.0,0.0,226.0,0.0,B121218.2.ML.csv
2168,104,12.073,53,79,9,1,2,3,0,653.09,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1479.8,0.0,959.0,547.0,547.0,0.0,0.0,B121218.2.ML.csv
2169,104,13.579,53,79,10,3,1,1,0,159.99,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1493.4,13.0,0.0,200.0,1306.0,0.0,200.0,B121218.2.ML.csv
2170,104,15.098,53,79,11,1,3,2,0,0.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1479.9,0.0,0.0,1507.0,1507.0,0.0,0.0,B121218.2.ML.csv
2171,104,16.604,53,79,12,2,1,2,0,173.24,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.0,228.0,0.0,959.0,319.0,959.0,0.0,B121218.2.ML.csv
2172,104,18.11,53,79,13,2,2,2,0,0.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.1,1026.0,280.0,200.0,0.0,200.0,0.0,B121218.2.ML.csv
2173,104,19.617,53,79,14,2,2,2,0,146.65,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1493.4,174.0,1199.0,146.0,0.0,146.0,0.0,B121218.2.ML.csv
2174,104,21.136,53,79,15,2,2,1,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.1,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.2.ML.csv
2175,104,22.642,53,79,16,1,2,1,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.3,0.0,1506.0,0.0,0.0,0.0,0.0,B121218.2.ML.csv
2176,104,24.148000000000003,53,79,17,1,1,3,0,506.6,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1479.9,26.0,1227.0,160.0,160.0,0.0,93.0,B121218.2.ML.csv
2177,104,25.654,53,79,18,3,1,3,0,0.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.2,973.0,27.0,507.0,0.0,0.0,507.0,B121218.2.ML.csv
2178,104,27.16,53,79,19,3,3,3,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.2,653.0,853.0,0.0,0.0,0.0,0.0,B121218.2.ML.csv
2179,104,28.666,53,79,20,3,3,2,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.2,1172.0,334.0,0.0,0.0,0.0,0.0,B121218.2.ML.csv
2180,104,30.172,53,79,21,2,3,1,0,1306.4,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1479.9,187.0,999.0,27.0,293.0,27.0,0.0,B121218.2.ML.csv
2181,104,31.679,53,79,22,1,2,2,0,813.53,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1479.9,1121.0,0.0,332.0,332.0,40.0,13.0,B121218.2.ML.csv
2182,104,33.185,53,79,23,2,1,3,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.0,774.0,732.0,0.0,0.0,0.0,0.0,B121218.2.ML.csv
2183,104,34.691,53,79,24,3,2,1,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.8,159.0,133.0,0.0,1214.0,0.0,0.0,B121218.2.ML.csv
2184,104,36.197,53,79,25,1,3,2,0,40.062,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1493.4,733.0,0.0,787.0,787.0,0.0,0.0,B121218.2.ML.csv
2185,104,37.716,53,79,26,2,1,2,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.0,253.0,1160.0,0.0,93.0,0.0,0.0,B121218.2.ML.csv
2186,104,39.222,53,79,27,2,2,2,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1493.1,467.0,346.0,0.0,0.0,0.0,706.0,B121218.2.ML.csv
2187,104,40.742,53,79,28,2,2,1,0,-1.0,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1480.4,493.0,680.0,0.0,0.0,0.0,333.0,B121218.2.ML.csv
2188,104,42.24800000000001,53,79,29,1,2,2,0,1079.3,474.91,392.14,864.88,434.0,227.39,416.6,25,44,16,121220.0,1479.6,186.0,1093.0,227.0,227.0,0.0,0.0,B121218.2.ML.csv
